species,region_id,source_row_id,label,split,Chr,Position,Strand,Local_Position,EditingLevel,source_file
Strongylocentrotus,Scaffold1094:-:222139:223231,2009,no,train,Scaffold1094,222176,-,288,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12096,yes,train,Scaffold1712,51026,-,52,0.6511627906976745,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold752:+:188188:188800,36149,yes,train,Scaffold752,188800,+,457,0.9833333333333332,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold204:+:20136:20428,14524,no,train,Scaffold204,20559,+,666,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold90:-:140464:140722,39557,yes,train,Scaffold90,140711,-,35,0.35,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold27:+:654714:654825,20221,no,train,Scaffold27,654847,+,187,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29307,yes,train,Scaffold4834,7163,+,68,0.6492232215862633,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1260:-:45544:46683,6688,yes,train,Scaffold1260,45922,-,41,0.2213622291021671,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold176:-:196916:197123,12416,no,train,Scaffold176,197109,-,27,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold161:+:742321:744274,10957,no,train,Scaffold161,742854,+,277,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold8:+:719549:719830,37411,no,train,Scaffold8,719661,+,128,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold721:-:192166:192454,35694,yes,train,Scaffold721,192191,-,186,0.6527777777777778,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:574445:574592,82,yes,train,Scaffold1,574469,+,49,0.1589403973509933,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold801:-:162072:163036,37542,yes,train,Scaffold801,162916,-,218,1,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2851:-:20201:20427,20835,yes,train,Scaffold2851,20219,-,227,0.7843137254901961,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7403,yes,train,Scaffold130,669203,+,326,0.3141592920353982,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold956:+:149352:150265,40482,yes,train,Scaffold956,149386,+,61,0.3720930232558139,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19133,yes,train,Scaffold2515,78227,+,49,0.3910614525139664,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2378:-:71808:72956,17117,yes,train,Scaffold2378,72742,-,253,0.432,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold323:-:301652:301942,22861,no,train,Scaffold323,301949,-,17,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold323:-:301652:301942,22823,yes,train,Scaffold323,301816,-,150,0.2433862433862433,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold204:+:20136:20428,14523,no,train,Scaffold204,20556,+,663,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1817,no,train,Scaffold1086,95957,-,466,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold139:-:628182:628437,8573,no,train,Scaffold139,628129,-,1208,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:391183:393585,11784,no,train,Scaffold17,393229,+,400,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:+:144109:144943,2832,yes,train,Scaffold1110,144421,+,347,0.2811735941320293,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:+:341107:342730,31758,no,train,Scaffold562,341591,+,22,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold121:+:570137:570404,5322,no,train,Scaffold121,570293,+,166,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4248:-:25620:25908,27033,yes,train,Scaffold4248,25860,-,72,0.9285714285714286,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold464:-:551056:553027,28721,yes,train,Scaffold464,551667,-,147,0.8879310344827587,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:958212:958357,11857,no,train,Scaffold17,958398,+,233,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2378:-:71808:72956,17032,yes,train,Scaffold2378,71999,-,948,0.2454545454545454,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold24:+:719355:720173,17514,yes,train,Scaffold24,720151,+,615,0.1698113207547169,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold992:-:50420:51075,41371,no,train,Scaffold992,50426,-,192,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold53:-:995504:995778,30942,no,train,Scaffold53,995738,-,61,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1053:-:194747:195011,1481,yes,train,Scaffold1053,194970,-,56,0.9408602150537636,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold551:-:19501:20527,31400,yes,train,Scaffold551,20303,-,181,0.8810289389067524,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold58:+:761144:761493,32779,yes,train,Scaffold58,761377,+,176,0.4392857142857143,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:+:279612:279688,40965,yes,train,Scaffold973,279676,+,880,0.1910828025477707,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold313:+:520557:520992,22547,yes,train,Scaffold313,520962,+,216,0.3584905660377358,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold483:+:51685:52158,29209,yes,train,Scaffold483,51853,+,163,0.6521739130434783,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:143622:144093,33603,no,train,Scaffold625,143667,-,365,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5013,no,train,Scaffold1205,103835,-,317,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold573:-:534980:535454,32272,no,train,Scaffold573,534977,-,272,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold121:+:570137:570404,5281,yes,train,Scaffold121,570164,+,33,0.1883116883116883,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold140:-:134928:136260,8840,yes,train,Scaffold140,134988,-,160,0.2782426778242677,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3808:+:12155:12677,25325,yes,train,Scaffold3808,12186,+,75,0.5922330097087378,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold573:-:534980:535454,32336,no,train,Scaffold573,535394,-,71,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2378:-:71808:72956,17025,yes,train,Scaffold2378,71971,-,976,0.7254901960784313,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1920,no,train,Scaffold1086,96351,-,66,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:708623:710232,39423,no,train,Scaffold89,708611,+,32,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold97:+:290686:290906,40636,no,train,Scaffold97,290873,+,159,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20357,yes,train,Scaffold275,96652,-,2051,0.9029126213592232,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold381:-:282642:282972,25523,no,train,Scaffold381,282695,-,150,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold407:-:390944:391214,26580,yes,train,Scaffold407,391195,-,34,0.7855361596009975,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold694:-:218894:219930,34825,no,train,Scaffold694,220099,-,185,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31707,no,train,Scaffold562,183492,-,157,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold310:+:227962:228465,22217,yes,train,Scaffold310,227995,+,69,0.6037735849056604,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold725:-:301551:301631,35767,no,train,Scaffold725,301672,-,5,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold490:-:85790:85848,29692,no,train,Scaffold490,85845,-,141,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold804:+:8160:8426,37735,yes,train,Scaffold804,8187,+,53,0.3538461538461538,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold539:+:91442:91760,31109,no,train,Scaffold539,91672,+,203,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold66:+:829216:829545,34562,yes,train,Scaffold66,829534,+,290,1,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold373:+:420390:420849,25019,yes,train,Scaffold373,420438,+,63,0.2419354838709677,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold331:+:74817:75066,23146,no,train,Scaffold331,74902,+,93,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:+:80473:80939,25757,yes,train,Scaffold388,80932,+,172,0.6814814814814815,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold137:+:187645:188070,8430,no,train,Scaffold137,188142,+,328,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4248:-:25620:25908,27039,yes,train,Scaffold4248,25885,-,47,0.8888888888888888,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold12290:+:7088:7320,5914,no,train,Scaffold12290,7234,+,184,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold331:-:109974:111978,23200,yes,train,Scaffold331,110730,-,268,0.5632911392405063,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1343:-:224992:225270,7974,no,train,Scaffold1343,224938,-,369,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold52:+:1016342:1016461,30770,yes,train,Scaffold52,1016362,+,139,0.3442622950819672,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold119:-:1082201:1082389,4694,no,train,Scaffold119,1082479,-,25,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold19:-:947916:947968,13176,no,train,Scaffold19,947921,-,889,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2110:-:10821:12356,15165,no,train,Scaffold2110,11133,-,167,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold175:-:838612:839118,12333,no,train,Scaffold175,839070,-,55,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7425,yes,train,Scaffold130,669285,+,408,0.272189349112426,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1132:+:74444:74834,3581,no,train,Scaffold1132,74927,+,385,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold474:-:90813:91489,29065,yes,train,Scaffold474,91395,-,96,0.3445378151260504,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold227:+:420718:420944,16343,yes,train,Scaffold227,420847,+,151,0.2846153846153846,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29365,yes,train,Scaffold4834,7730,+,252,0.9634146341463414,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2238:-:32029:32146,16288,yes,train,Scaffold2238,32086,-,410,0.5364238410596026,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2513:+:5659:7012,18971,no,train,Scaffold2513,5925,+,26,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold50:+:897692:898126,29863,no,train,Scaffold50,897958,+,321,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2282:-:39238:40048,16396,yes,train,Scaffold2282,39439,-,328,0.2085561497326203,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18788,yes,train,Scaffold25,98038,-,265,0.4976525821596244,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold331:+:74817:75066,23121,no,train,Scaffold331,74830,+,21,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold436:-:381975:382388,27601,yes,train,Scaffold436,381990,-,299,0.4622641509433962,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold457:-:141924:142349,28361,no,train,Scaffold457,142312,-,48,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1544:-:131550:131996,10173,yes,train,Scaffold1544,131551,-,455,0.6323529411764706,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:143622:144093,33691,no,train,Scaffold625,143893,-,134,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29334,no,train,Scaffold4834,7233,+,138,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold128:+:460224:464515,7151,yes,train,Scaffold128,460873,+,71,0.4933774834437086,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold603:+:59500:59703,33218,no,train,Scaffold603,59546,+,74,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:-:60351:60567,2695,yes,train,Scaffold1110,60370,-,227,0.4932126696832579,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold341:+:632836:634193,23507,yes,train,Scaffold341,633778,+,240,0.592503022974607,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold167:-:867544:867811,11398,yes,train,Scaffold167,867555,-,278,0.1684587813620071,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20365,yes,train,Scaffold275,96682,-,2021,0.2773109243697479,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold8:+:345333:346962,37304,yes,train,Scaffold8,346738,+,571,0.1726618705035971,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold457:-:141924:142349,28369,no,train,Scaffold457,142326,-,34,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold204:+:20136:20428,14544,no,train,Scaffold204,20615,+,722,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold227:+:420718:420944,16353,yes,train,Scaffold227,420892,+,196,0.3829787234042553,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5056,no,train,Scaffold1205,104082,-,139,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold264:-:615438:615871,19791,yes,train,Scaffold264,615791,-,18,0.3619047619047619,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold247:-:463164:463423,18364,no,train,Scaffold247,463247,-,201,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1053:-:194747:195011,1480,yes,train,Scaffold1053,194967,-,59,0.267379679144385,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold30:-:729676:729950,21854,no,train,Scaffold30,729864,-,102,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold28:+:724810:725575,20721,yes,train,Scaffold28,724915,+,108,0.6357615894039735,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1146:+:148601:148917,3850,yes,train,Scaffold1146,148779,+,18,0.2654867256637168,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold449:+:203373:206106,28002,no,train,Scaffold449,205564,+,93,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1260:-:45544:46683,6625,no,train,Scaffold1260,45614,-,244,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1224:+:130401:130591,5707,yes,train,Scaffold1224,130438,+,51,0.5848214285714286,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold485:-:625625:625867,29426,yes,train,Scaffold485,625791,-,85,0.2941176470588235,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1299:+:172197:172318,7233,yes,train,Scaffold1299,172318,+,134,0.5384615384615384,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5052,yes,train,Scaffold1205,104076,-,145,0.4646464646464646,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5064,yes,train,Scaffold1205,104103,-,118,0.6533864541832669,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold213:+:620713:620954,15294,no,train,Scaffold213,620872,+,209,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1109:-:18257:18499,2575,no,train,Scaffold1109,18331,-,219,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1364:+:347380:347667,8240,no,train,Scaffold1364,347399,+,37,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1109:-:18257:18499,2582,no,train,Scaffold1109,18343,-,207,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold483:+:51685:52158,29200,no,train,Scaffold483,51829,+,139,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold956:+:149352:150265,40515,yes,train,Scaffold956,149624,+,186,0.3101851851851852,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19191,no,train,Scaffold2515,78599,+,245,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2851:-:20201:20427,20826,no,train,Scaffold2851,20186,-,260,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20432,yes,train,Scaffold275,99248,-,1215,0.6923076923076923,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30176,yes,train,Scaffold51,552696,+,590,0.6945701357466063,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38445,yes,train,Scaffold84,662276,+,133,0.7807017543859649,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2137:+:42228:42842,15447,no,train,Scaffold2137,42841,+,486,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1221:+:9790:10006,5647,no,train,Scaffold1221,9824,+,61,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold258:+:168280:168462,19551,yes,train,Scaffold258,168462,+,199,0.6914893617021277,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:-:18997:20763,38354,no,train,Scaffold84,19055,-,174,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1544:-:131550:131996,10227,yes,train,Scaffold1544,131993,-,13,0.4019607843137255,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold16:-:697498:698263,10773,yes,train,Scaffold16,698249,-,41,0.6486486486486487,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2107:-:94508:94704,15076,no,train,Scaffold2107,94633,-,100,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold167:-:867544:867811,11438,no,train,Scaffold167,867656,-,177,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19151,no,train,Scaffold2515,78277,+,99,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold116:-:387831:388236,3995,yes,train,Scaffold116,387995,-,183,0.2386363636363636,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold46:+:172463:172753,28515,yes,train,Scaffold46,172483,+,71,0.2631578947368421,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold59:+:360521:361531,32916,no,train,Scaffold59,361462,+,275,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold770:-:197959:198480,36807,yes,train,Scaffold770,198151,-,74,0.2765486725663716,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:+:279612:279688,40812,no,train,Scaffold973,279163,+,367,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold464:-:551056:553027,28710,yes,train,Scaffold464,551482,-,205,0.4915611814345991,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1119:-:219375:219629,2952,no,train,Scaffold1119,219555,-,94,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18774,yes,train,Scaffold25,97997,-,306,0.332089552238806,Strongylocentrotus_prebalancing.csv.gz
